UNODC,unodc-dass@un.org,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",270.199478901005,CTS
LKA,Sri Lanka,Asia,Southern Asia,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",81.0269937029036,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",690.148558382056,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",41.1721019921565,CTS
MDA,Republic of Moldova,Europe,Eastern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",171.564341828809,CTS
MDG,Madagascar,Africa,Sub-Saharan Africa,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",2.62900765104761,CTS
MDV,Maldives,Asia,Southern Asia,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",29.7050370108704,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",169.685053006046,CTS
MKD,North Macedonia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",708.913813184425,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",396.581953401621,CTS
MMR,Myanmar,Asia,South-eastern Asia,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",0.319709784454901,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",195.040995752247,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",136.967314171145,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",100.678941463942,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",1804.30818078652,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",363.075230851481,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",1358.02115613421,CTS
PAK,Pakistan,Asia,Southern Asia,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",8.87035538298704,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",81.6297908937162,CTS/PPR
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",354.922318949175,CTS
PRI,Puerto Rico,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",450.388331329013,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",493.376347233283,CTS
PSE,State of Palestine,Asia,Western Asia,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",0.826063267942732,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Burglary,Total,Total,2011,"Rate per 100,000 population",80.4210193949703,CTS
